CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Estimated_Returns,Estimated_CO2_kg,TenureBucket,DistanceCategory
54638,0,24,Computer,2,10,Credit Card,Male,4,4,Others,4,Married,3,0,15,2,11,8,307.0,1.0,1.2,1-5 Yrs,Close (0-10km)
54639,0,1,Mobile,3,20,Credit Card,Male,3,4,Mobile,3,Married,3,0,12,2,2,7,145.96,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54640,1,1,Computer,1,14,Debit Card,Female,3,4,Mobile,3,Married,3,1,17,1,2,3,153.86,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54641,1,1,Computer,3,19,Debit Card,Male,4,5,Mobile,5,Married,3,0,19,2,2,1,145.33,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54642,0,8,Mobile,1,7,Debit Card,Male,3,5,Mobile,1,Married,3,1,14,2,2,4,161.22,1.0,1.2,4-12 Mos,Close (0-10km)
54643,1,1,Mobile,3,20,Credit Card,Male,3,4,Laptop & Accessory,5,Married,4,0,18,1,2,3,167.33,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54644,0,9,Mobile,1,32,UPI,Male,3,5,Laptop & Accessory,1,Single,6,0,15,2,2,3,161.81,1.0,1.2,4-12 Mos,Far (21-50km)
54645,0,5,Mobile,3,13,Credit Card,Male,4,2,Laptop & Accessory,1,Married,6,0,23,6,6,8,179.6,1.0,1.2,4-12 Mos,Moderate (11-20km)
54646,0,1,Mobile,1,13,Credit Card,Female,4,5,Mobile,3,Married,2,0,13,1,2,4,146.87,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54647,0,11,Mobile,3,9,E wallet,Male,4,4,Laptop & Accessory,3,Married,6,1,12,1,2,3,221.02,1.0,1.2,4-12 Mos,Close (0-10km)
54648,0,1,Mobile,1,7,Debit Card,Female,3,5,Mobile,4,Single,3,0,14,1,2,1,153.36,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54649,0,16,Mobile,1,9,Debit Card,Female,3,4,Laptop & Accessory,1,Married,3,0,14,1,3,3,165.89,1.0,1.2,1-5 Yrs,Close (0-10km)
54650,0,17,Mobile,1,13,UPI,Male,3,5,Grocery,1,Married,6,1,15,1,2,1,291.27,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54651,0,12,Mobile,1,7,Debit Card,Female,3,4,Mobile,5,Single,5,0,18,1,2,1,151.19,1.0,1.2,4-12 Mos,Close (0-10km)
54652,0,17,Computer,1,16,Credit Card,Male,4,4,Laptop & Accessory,3,Married,5,1,14,2,5,8,181.79,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54653,0,22,Mobile,1,7,Debit Card,Female,3,5,Grocery,5,Married,9,0,12,1,2,3,279.02,1.0,1.2,1-5 Yrs,Close (0-10km)
54654,0,18,Mobile,2,7,Debit Card,Female,3,5,Laptop & Accessory,3,Single,6,0,12,2,2,3,184.85,1.0,1.2,1-5 Yrs,Close (0-10km)
54655,0,8,Mobile,3,21,Cash on Delivery,Female,3,4,Mobile,3,Married,3,1,19,2,2,7,150.79,1.0,1.2,4-12 Mos,Far (21-50km)
54656,1,1,Mobile,3,9,E wallet,Male,3,4,Mobile,5,Married,2,0,12,2,2,3,155.41,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54657,0,1,Mobile,3,29,Cash on Delivery,Male,3,4,Mobile,3,Single,3,0,12,1,2,3,159.47,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
54658,0,18,Mobile,1,10,UPI,Male,3,4,Others,1,Married,6,1,15,1,2,2,320.13,1.0,1.2,1-5 Yrs,Close (0-10km)
54659,0,1,Mobile,1,13,Credit Card,Male,4,4,Mobile,3,Married,2,0,21,2,3,3,152.73,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54660,0,7,Mobile,3,15,E wallet,Male,3,4,Laptop & Accessory,3,Married,2,0,13,1,2,3,196.04,1.0,1.2,4-12 Mos,Moderate (11-20km)
54661,0,6,Mobile,1,16,Debit Card,Female,4,4,Laptop & Accessory,1,Married,3,1,13,2,2,6,188.22,1.0,1.2,4-12 Mos,Moderate (11-20km)
54662,0,4,Computer,1,10,Credit Card,Female,4,4,Mobile,3,Married,3,0,21,2,2,1,145.83,1.0,1.2,4-12 Mos,Close (0-10km)
54663,0,27,Mobile,3,7,Credit Card,Female,3,4,Laptop & Accessory,5,Single,9,0,21,5,9,11,208.81,1.0,1.2,1-5 Yrs,Close (0-10km)
54664,0,8,Mobile,1,7,Debit Card,Male,3,4,Mobile,1,Married,3,0,13,2,9,9,151.91,1.0,1.2,4-12 Mos,Close (0-10km)
54665,1,9,Computer,3,33,Debit Card,Female,4,4,Laptop & Accessory,5,Married,4,0,15,1,2,1,167.86,1.0,1.2,4-12 Mos,Far (21-50km)
54666,0,1,Mobile,1,13,Debit Card,Female,4,4,Mobile,1,Married,3,1,14,1,2,3,81.0,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54667,0,11,Mobile,1,10,UPI,Male,3,4,Fashion,3,Married,3,0,16,8,8,3,219.34,1.0,1.2,4-12 Mos,Close (0-10km)
54668,0,3,Mobile,3,10,Credit Card,Female,4,4,Laptop & Accessory,3,Married,3,0,15,1,2,3,180.61,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54669,0,9,Mobile,1,13,Debit Card,Male,3,6,Laptop & Accessory,1,Single,3,0,14,1,12,9,191.46,1.0,1.2,4-12 Mos,Moderate (11-20km)
54670,0,7,Computer,1,13,Debit Card,Male,2,4,Laptop & Accessory,1,Married,5,0,24,4,5,8,202.25,1.0,1.2,4-12 Mos,Moderate (11-20km)
54671,0,28,Mobile,2,26,Credit Card,Male,3,4,Fashion,4,Married,4,0,16,3,2,2,232.25,1.0,1.2,1-5 Yrs,Far (21-50km)
54672,0,10,Mobile,1,16,Credit Card,Male,3,5,Laptop & Accessory,4,Married,4,1,12,1,2,3,213.47,1.0,1.2,4-12 Mos,Moderate (11-20km)
54673,0,1,Mobile,1,10,Credit Card,Male,3,5,Mobile,1,Single,2,0,14,2,2,2,145.45,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54674,1,1,Mobile,1,17,Credit Card,Male,3,4,Mobile,3,Single,3,1,12,2,2,2,135.09,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54675,1,1,Computer,1,10,Debit Card,Male,4,4,Mobile,5,Single,3,1,12,6,10,8,158.48,2.0,2.4,0-3 Mos (High Risk),Close (0-10km)
54676,0,9,Computer,1,10,Debit Card,Male,3,5,Mobile,3,Married,3,0,19,2,2,1,137.81,1.0,1.2,4-12 Mos,Close (0-10km)
54677,0,1,Mobile,1,11,Credit Card,Male,3,2,Mobile,5,Married,4,0,17,1,2,3,153.19,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54678,0,1,Mobile,3,15,Debit Card,Male,3,2,Laptop & Accessory,4,Married,2,0,23,2,2,3,173.51,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54679,0,12,Mobile,3,14,E wallet,Female,3,5,Laptop & Accessory,1,Single,2,0,21,2,2,6,165.28,1.0,1.2,4-12 Mos,Moderate (11-20km)
54680,0,3,Computer,1,7,Debit Card,Male,4,6,Mobile,1,Married,3,0,19,1,3,9,152.2,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54681,0,22,Mobile,3,9,E wallet,Male,3,2,Laptop & Accessory,4,Married,5,0,13,1,3,3,206.2,1.0,1.2,1-5 Yrs,Close (0-10km)
54682,0,1,Computer,3,10,Credit Card,Female,4,2,Laptop & Accessory,1,Married,3,1,21,2,2,5,171.47,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54683,0,11,Mobile,1,17,Debit Card,Male,4,2,Mobile,1,Single,5,0,18,2,2,1,171.8,1.0,1.2,4-12 Mos,Moderate (11-20km)
54684,0,24,Mobile,1,35,Credit Card,Male,4,2,Mobile,3,Married,3,1,12,1,4,9,157.21,1.0,1.2,1-5 Yrs,Far (21-50km)
54685,0,8,Mobile,1,16,Credit Card,Female,3,5,Fashion,4,Single,3,0,15,5,8,3,211.21,1.0,1.2,4-12 Mos,Moderate (11-20km)
54686,1,1,Mobile,3,10,Debit Card,Female,4,4,Laptop & Accessory,3,Single,11,0,15,2,3,1,170.77,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54687,0,13,Mobile,1,9,Cash on Delivery,Female,4,5,Laptop & Accessory,3,Single,3,0,12,2,12,11,170.53,1.0,1.2,1-5 Yrs,Close (0-10km)
54688,0,6,Mobile,3,17,E wallet,Male,3,4,Laptop & Accessory,1,Single,3,0,13,2,2,9,178.96,1.0,1.2,4-12 Mos,Moderate (11-20km)
54689,1,14,Computer,3,15,Cash on Delivery,Male,3,4,Laptop & Accessory,3,Married,5,1,15,1,2,4,192.96,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54690,0,12,Mobile,1,7,Debit Card,Female,3,2,Laptop & Accessory,1,Single,2,0,14,1,2,9,201.25,1.0,1.2,4-12 Mos,Close (0-10km)
54691,0,1,Mobile,1,7,Debit Card,Female,4,4,Fashion,5,Married,3,0,12,1,2,8,199.12,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54692,0,6,Mobile,1,10,Debit Card,Female,3,4,Fashion,1,Single,5,0,16,7,2,8,236.58999999999997,1.0,1.2,4-12 Mos,Close (0-10km)
54693,0,21,Mobile,3,21,E wallet,Male,3,4,Laptop & Accessory,5,Single,4,0,13,2,2,8,174.6,1.0,1.2,1-5 Yrs,Far (21-50km)
54694,0,14,Computer,3,12,Debit Card,Male,3,5,Fashion,5,Married,7,1,22,1,2,3,229.75,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54695,0,27,Mobile,1,14,Debit Card,Male,3,2,Grocery,3,Married,5,0,20,1,2,4,273.14,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54696,0,15,Mobile,2,17,UPI,Male,4,5,Others,1,Married,5,0,15,4,13,7,316.41,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54697,0,31,Mobile,3,23,E wallet,Male,3,4,Laptop & Accessory,5,Single,10,0,15,3,3,3,179.05,1.0,1.2,1-5 Yrs,Far (21-50km)
54698,0,1,Computer,1,17,Debit Card,Male,3,4,Fashion,5,Married,3,0,22,1,2,3,212.93,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54699,0,15,Mobile,2,7,UPI,Male,3,5,Others,3,Married,3,0,15,2,3,11,316.89,1.0,1.2,1-5 Yrs,Close (0-10km)
54700,0,24,Mobile,3,15,E wallet,Male,3,4,Mobile,4,Married,9,0,16,1,3,3,163.75,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54701,1,1,Mobile,1,7,Debit Card,Female,4,6,Mobile,4,Single,9,1,14,2,4,8,147.16,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54702,0,10,Computer,1,15,Debit Card,Female,4,2,Fashion,5,Married,11,0,15,1,2,6,242.13,1.0,1.2,4-12 Mos,Moderate (11-20km)
54703,0,12,Mobile,1,7,Debit Card,Female,3,4,Fashion,3,Single,6,1,15,1,2,1,203.61,1.0,1.2,4-12 Mos,Close (0-10km)
54704,0,18,Computer,1,31,Credit Card,Male,3,6,Mobile,3,Single,4,0,15,1,2,5,162.08,1.0,1.2,1-5 Yrs,Far (21-50km)
54705,0,21,Computer,3,10,Credit Card,Female,3,4,Grocery,3,Married,11,1,13,1,12,14,262.7,3.0,3.5999999999999996,1-5 Yrs,Close (0-10km)
54706,0,4,Mobile,3,34,E wallet,Male,4,4,Laptop & Accessory,1,Married,9,0,24,3,8,8,178.04,1.0,1.2,4-12 Mos,Far (21-50km)
54707,0,3,Mobile,3,17,Debit Card,Male,4,4,Mobile,3,Single,3,0,12,2,2,1,151.42,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54708,1,6,Computer,1,26,Credit Card,Male,3,2,Mobile,3,Married,8,1,13,1,3,3,152.59,1.0,1.2,4-12 Mos,Far (21-50km)
54709,0,17,Computer,3,22,Debit Card,Male,3,5,Laptop & Accessory,1,Married,5,0,19,2,3,3,193.04,1.0,1.2,1-5 Yrs,Far (21-50km)
54710,0,8,Mobile,1,15,Credit Card,Female,4,4,Laptop & Accessory,3,Single,5,0,12,1,5,4,186.42,1.0,1.2,4-12 Mos,Moderate (11-20km)
54711,0,1,Mobile,1,16,Credit Card,Male,3,4,Mobile,5,Married,3,0,15,2,2,3,150.0,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54712,0,13,Mobile,2,10,UPI,Female,3,2,Laptop & Accessory,4,Married,11,0,16,1,4,7,188.89,1.0,1.2,1-5 Yrs,Close (0-10km)
54713,0,30,Mobile,1,16,Credit Card,Male,3,4,Grocery,1,Married,9,0,12,1,4,2,236.02999999999997,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54714,0,14,Mobile,1,9,Credit Card,Female,3,5,Mobile,1,Single,2,1,21,1,3,4,148.42,1.0,1.2,1-5 Yrs,Close (0-10km)
54715,0,1,Mobile,1,14,Credit Card,Female,3,5,Laptop & Accessory,5,Single,10,0,20,2,2,8,193.11,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54716,0,3,Mobile,3,17,E wallet,Male,3,4,Mobile,4,Married,3,0,15,3,3,3,147.97,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54717,0,27,Mobile,1,13,Debit Card,Male,3,4,Laptop & Accessory,1,Single,4,0,18,3,3,3,149.5,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54718,0,9,Computer,1,9,Debit Card,Female,4,4,Laptop & Accessory,5,Married,4,0,12,2,2,1,175.93,1.0,1.2,4-12 Mos,Close (0-10km)
54719,0,6,Computer,1,31,Debit Card,Male,4,4,Laptop & Accessory,1,Married,3,0,16,2,5,8,178.09,1.0,1.2,4-12 Mos,Far (21-50km)
54720,0,12,Mobile,1,9,Credit Card,Male,4,4,Mobile,3,Married,8,1,14,1,2,2,155.57,1.0,1.2,4-12 Mos,Close (0-10km)
54721,0,8,Mobile,1,15,Debit Card,Female,3,4,Laptop & Accessory,5,Married,5,0,15,2,2,1,176.21,1.0,1.2,4-12 Mos,Moderate (11-20km)
54722,0,26,Mobile,3,10,E wallet,Male,3,5,Grocery,5,Married,3,0,15,2,2,17,293.56,1.0,1.2,1-5 Yrs,Close (0-10km)
54723,1,1,Mobile,1,7,UPI,Male,4,4,Mobile,1,Single,3,1,14,7,8,9,151.86,2.0,2.4,0-3 Mos (High Risk),Close (0-10km)
54724,0,1,Mobile,3,33,Credit Card,Female,3,4,Laptop & Accessory,1,Single,3,0,24,1,2,5,186.8,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
54725,0,19,Mobile,3,9,Cash on Delivery,Male,3,6,Laptop & Accessory,3,Single,2,0,14,2,4,2,191.32,1.0,1.2,1-5 Yrs,Close (0-10km)
54726,0,1,Mobile,1,17,Credit Card,Male,4,2,Mobile,3,Single,3,0,19,1,2,3,160.05,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54727,1,11,Computer,3,34,Debit Card,Female,4,2,Laptop & Accessory,3,Single,6,1,13,1,2,4,188.97,1.0,1.2,4-12 Mos,Far (21-50km)
54728,0,8,Mobile,3,9,UPI,Male,3,4,Laptop & Accessory,1,Single,3,0,23,1,2,5,187.74,1.0,1.2,4-12 Mos,Close (0-10km)
54729,1,19,Mobile,1,9,Credit Card,Male,4,4,Others,5,Married,7,1,14,2,2,5,323.59,1.0,1.2,1-5 Yrs,Close (0-10km)
54730,0,10,Computer,3,15,Debit Card,Male,4,5,Fashion,5,Single,3,0,16,1,2,10,200.87,1.0,1.2,4-12 Mos,Moderate (11-20km)
54731,0,26,Computer,1,26,Credit Card,Male,3,4,Mobile,1,Married,2,0,19,2,2,3,167.58,1.0,1.2,1-5 Yrs,Far (21-50km)
54732,0,1,Computer,1,7,Debit Card,Female,4,6,Mobile,1,Married,5,0,15,3,3,1,168.64,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54733,0,3,Mobile,1,34,Credit Card,Female,4,4,Laptop & Accessory,3,Married,6,0,13,1,2,2,168.35,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
54734,1,1,Mobile,3,15,Cash on Delivery,Male,3,5,Laptop & Accessory,5,Single,8,0,18,1,2,3,178.26,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54735,0,8,Mobile,1,7,Debit Card,Female,4,2,Mobile,1,Single,4,0,17,2,2,4,157.8,1.0,1.2,4-12 Mos,Close (0-10km)
54736,0,28,Mobile,1,26,Credit Card,Female,4,4,Laptop & Accessory,5,Married,11,1,12,1,2,5,179.85,1.0,1.2,1-5 Yrs,Far (21-50km)
54737,0,1,Computer,3,15,E wallet,Male,3,4,Laptop & Accessory,1,Married,2,0,20,2,2,2,168.42,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54738,0,11,Mobile,1,17,Debit Card,Female,3,4,Mobile,5,Married,2,1,14,5,5,4,152.82,1.0,1.2,4-12 Mos,Moderate (11-20km)
54739,0,12,Computer,1,9,Debit Card,Female,4,2,Laptop & Accessory,5,Single,8,1,13,1,5,13,184.8,1.0,1.2,4-12 Mos,Close (0-10km)
54740,0,8,Mobile,1,9,Credit Card,Female,3,5,Mobile,5,Single,3,0,12,2,2,4,168.81,1.0,1.2,4-12 Mos,Close (0-10km)
54741,0,9,Mobile,3,15,Debit Card,Female,4,4,Mobile,1,Married,3,0,17,2,2,3,150.72,1.0,1.2,4-12 Mos,Moderate (11-20km)
54742,0,4,Mobile,1,7,Debit Card,Male,3,6,Mobile,3,Married,5,0,22,2,2,3,163.33,1.0,1.2,4-12 Mos,Close (0-10km)
54743,0,14,Computer,1,9,Credit Card,Female,3,2,Laptop & Accessory,4,Married,3,0,25,1,4,8,167.44,1.0,1.2,1-5 Yrs,Close (0-10km)
54744,0,8,Mobile,3,15,Debit Card,Female,4,4,Laptop & Accessory,5,Married,7,0,18,2,2,3,190.0,1.0,1.2,4-12 Mos,Moderate (11-20km)
54745,0,16,Computer,1,15,Debit Card,Male,4,4,Others,1,Married,3,0,15,6,15,10,309.3,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54746,1,1,Mobile,1,13,Debit Card,Male,4,2,Mobile,5,Married,3,1,22,1,2,1,141.01,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54747,0,1,Computer,1,16,Debit Card,Male,3,5,Mobile,4,Married,3,0,12,1,2,1,151.94,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54748,0,26,Mobile,1,18,Debit Card,Female,3,4,Laptop & Accessory,3,Married,10,0,21,2,2,5,156.49,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54749,0,24,Mobile,1,9,Credit Card,Male,4,4,Grocery,3,Married,7,0,15,1,2,4,301.39,1.0,1.2,1-5 Yrs,Close (0-10km)
54750,1,1,Mobile,1,7,Debit Card,Female,3,5,Mobile,5,Married,3,1,12,1,2,1,148.19,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54751,0,7,Mobile,1,14,Credit Card,Male,3,4,Fashion,3,Married,2,0,12,2,2,8,241.91000000000003,1.0,1.2,4-12 Mos,Moderate (11-20km)
54752,1,1,Mobile,3,23,E wallet,Female,4,4,Laptop & Accessory,5,Single,7,0,16,2,2,3,178.24,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
54753,0,21,Mobile,1,9,UPI,Female,3,4,Grocery,1,Married,3,1,15,4,4,1,292.52,1.0,1.2,1-5 Yrs,Close (0-10km)
54754,0,10,Mobile,1,7,UPI,Female,3,4,Laptop & Accessory,4,Married,2,0,16,2,2,6,177.28,1.0,1.2,4-12 Mos,Close (0-10km)
54755,0,3,Mobile,1,30,Debit Card,Male,3,2,Mobile,3,Married,3,0,25,2,2,8,152.0,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
54756,1,21,Mobile,1,9,Debit Card,Male,3,4,Others,4,Single,9,1,15,8,14,9,317.46,3.0,3.5999999999999996,1-5 Yrs,Close (0-10km)
54757,0,9,Mobile,1,7,Debit Card,Female,3,2,Mobile,3,Single,5,0,14,3,3,3,150.06,1.0,1.2,4-12 Mos,Close (0-10km)
54758,0,16,Mobile,1,7,Debit Card,Female,3,5,Laptop & Accessory,1,Married,11,1,14,1,2,3,185.62,1.0,1.2,1-5 Yrs,Close (0-10km)
54759,1,1,Mobile,1,9,Credit Card,Male,3,4,Mobile,3,Single,8,0,18,3,3,2,168.82,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54760,0,10,Mobile,2,20,UPI,Male,3,4,Mobile,4,Married,6,0,14,2,2,5,146.43,1.0,1.2,4-12 Mos,Moderate (11-20km)
54761,0,6,Mobile,1,11,Debit Card,Female,4,5,Laptop & Accessory,3,Married,3,0,13,6,7,9,186.62,1.0,1.2,4-12 Mos,Moderate (11-20km)
54762,0,14,Computer,1,23,Credit Card,Male,3,5,Laptop & Accessory,3,Single,8,0,15,1,2,1,175.94,1.0,1.2,1-5 Yrs,Far (21-50km)
54763,0,4,Mobile,1,9,Credit Card,Female,3,5,Laptop & Accessory,1,Single,7,1,25,2,2,1,193.77,1.0,1.2,4-12 Mos,Close (0-10km)
54764,0,19,Mobile,1,9,Debit Card,Female,4,5,Mobile,3,Single,3,0,15,2,2,1,147.74,1.0,1.2,1-5 Yrs,Close (0-10km)
54765,0,16,Mobile,1,36,Debit Card,Male,4,4,Laptop & Accessory,4,Married,3,0,14,6,8,9,169.34,1.0,1.2,1-5 Yrs,Far (21-50km)
54766,0,12,Computer,1,19,Debit Card,Male,1,5,Laptop & Accessory,5,Married,4,0,16,2,2,3,187.88,1.0,1.2,4-12 Mos,Moderate (11-20km)
54767,0,8,Computer,1,23,Debit Card,Female,4,5,Mobile,1,Single,3,0,17,2,2,4,150.53,1.0,1.2,4-12 Mos,Far (21-50km)
54768,1,13,Mobile,3,18,E wallet,Female,3,4,Fashion,1,Married,3,0,19,1,8,8,201.54,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54769,1,19,Mobile,3,9,Credit Card,Male,3,4,Laptop & Accessory,1,Single,6,0,17,2,8,4,176.6,1.0,1.2,1-5 Yrs,Close (0-10km)
54770,0,17,Mobile,1,21,Debit Card,Male,4,4,Grocery,5,Married,8,0,15,2,2,1,296.59,1.0,1.2,1-5 Yrs,Far (21-50km)
54771,0,1,Mobile,1,12,Cash on Delivery,Male,3,5,Fashion,1,Married,3,1,17,2,2,9,253.07999999999998,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54772,0,9,Mobile,1,14,UPI,Male,3,4,Fashion,3,Single,5,0,22,1,2,3,227.21,1.0,1.2,4-12 Mos,Moderate (11-20km)
54773,0,2,Mobile,3,9,E wallet,Female,3,4,Laptop & Accessory,4,Married,3,1,21,7,8,6,172.79,2.0,2.4,0-3 Mos (High Risk),Close (0-10km)
54774,0,8,Mobile,2,10,UPI,Male,3,4,Mobile,1,Married,2,0,20,2,2,3,162.37,1.0,1.2,4-12 Mos,Close (0-10km)
54775,1,1,Computer,1,12,Credit Card,Female,3,5,Mobile,3,Married,3,1,15,1,2,8,148.66,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54776,0,1,Computer,1,10,Credit Card,Male,3,4,Mobile,1,Married,3,0,12,1,2,1,142.06,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54777,0,25,Mobile,3,33,E wallet,Female,4,4,Grocery,3,Married,4,0,15,1,5,18,288.07,1.0,1.2,1-5 Yrs,Far (21-50km)
54778,0,18,Mobile,1,11,Credit Card,Male,3,4,Laptop & Accessory,4,Single,11,0,13,2,3,4,184.33,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54779,0,1,Mobile,1,9,Credit Card,Male,4,2,Mobile,5,Single,9,0,14,1,2,2,159.24,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54780,0,7,Mobile,3,7,Credit Card,Male,3,2,Laptop & Accessory,5,Married,3,0,23,1,2,9,165.37,1.0,1.2,4-12 Mos,Close (0-10km)
54781,0,9,Mobile,1,34,Credit Card,Female,3,5,Mobile,5,Single,3,0,12,1,2,2,150.59,1.0,1.2,4-12 Mos,Far (21-50km)
54782,0,10,Mobile,3,7,Debit Card,Male,3,4,Laptop & Accessory,1,Married,3,1,15,4,5,12,187.01,1.0,1.2,4-12 Mos,Close (0-10km)
54783,0,6,Mobile,3,20,Debit Card,Male,4,4,Laptop & Accessory,1,Married,4,0,12,1,2,4,169.03,1.0,1.2,4-12 Mos,Moderate (11-20km)
54784,0,4,Computer,1,12,Debit Card,Male,4,5,Mobile,1,Married,11,0,13,1,2,4,162.61,1.0,1.2,4-12 Mos,Moderate (11-20km)
54785,0,27,Mobile,3,14,E wallet,Female,4,5,Fashion,1,Married,9,1,19,1,2,5,234.33999999999997,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54786,0,19,Mobile,3,16,E wallet,Male,4,4,Fashion,5,Married,6,1,13,1,2,3,232.61,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54787,0,6,Mobile,1,15,Credit Card,Female,4,2,Laptop & Accessory,3,Married,7,0,13,2,2,4,176.75,1.0,1.2,4-12 Mos,Moderate (11-20km)
54788,0,26,Computer,1,32,Credit Card,Female,3,5,Grocery,1,Married,5,0,23,1,2,1,263.26,1.0,1.2,1-5 Yrs,Far (21-50km)
54789,0,11,Mobile,3,23,E wallet,Male,4,5,Laptop & Accessory,3,Married,6,0,20,2,2,1,188.34,1.0,1.2,4-12 Mos,Far (21-50km)
54790,0,2,Mobile,2,15,Credit Card,Male,4,5,Mobile,1,Married,3,0,14,2,2,5,174.36,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54791,0,1,Mobile,1,7,Debit Card,Male,3,5,Laptop & Accessory,1,Married,8,0,23,3,3,3,172.75,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54792,0,18,Mobile,1,15,Debit Card,Male,4,2,Mobile,1,Married,4,1,25,2,2,3,153.18,1.0,1.2,1-5 Yrs,Moderate (11-20km)
54793,0,16,Computer,1,9,Credit Card,Male,3,4,Mobile,1,Single,7,1,15,2,3,3,150.15,1.0,1.2,1-5 Yrs,Close (0-10km)
54794,0,10,Mobile,2,15,Debit Card,Male,4,5,Mobile,5,Married,2,0,22,1,2,4,148.42,1.0,1.2,4-12 Mos,Moderate (11-20km)
54795,0,1,Mobile,3,10,UPI,Male,4,4,Laptop & Accessory,5,Married,3,1,19,1,2,4,166.94,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
54796,0,9,Mobile,1,16,Debit Card,Female,4,5,Fashion,3,Married,3,1,21,4,2,16,231.85000000000002,1.0,1.2,4-12 Mos,Moderate (11-20km)
54797,1,1,Computer,1,32,Debit Card,Female,4,4,Mobile,4,Married,3,1,20,7,8,9,145.22,2.0,2.4,0-3 Mos (High Risk),Far (21-50km)
54798,0,6,Computer,1,7,Debit Card,Male,4,4,Mobile,1,Married,2,0,13,2,2,3,148.14,1.0,1.2,4-12 Mos,Close (0-10km)
54799,0,1,Mobile,3,11,E wallet,Male,3,5,Laptop & Accessory,5,Married,3,0,13,2,2,4,167.56,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
54800,0,23,Mobile,1,7,Cash on Delivery,Female,3,4,Mobile,5,Married,4,0,17,1,2,3,160.8,1.0,1.2,1-5 Yrs,Close (0-10km)
